Product Name,ProductId,UNSPSC,Category Name,Cust Field 1,Cust Field 2,Cust Field 3,Cust Field 4,Cust Field 5,Configurable Product
TESTCOMPLETE 6 STD NMD U ESD WIN LICENSE                                        ,2464460,4323340500,Device drivers or system software                                               ,6,,,AUTOMATEDQA                             ,1,No
TESTCOMPLETE 8 ENT FLTG LIC MNT RNWL 1YR                                        ,2655601,4323340500,Device drivers or system software                                               ,NONE  ,,,SMARTBEAR SOFTWARE                      ,1,No
TEXTBRIDGE 11.0 PRO 5 USER WIN32 CD                                             ,1805230,4323220200,Document management software                                                    ,11,,,NUANCE COMMUNICATIONS                   ,1,No
TEXTPAD V 5.4.2 WIN SINGLE USER LICENSE                                         ,2607429,4323210400,Word processing software                                                        ,5.4.2 ,,,HELIOS SOFTWARE SOLUTIONS               ,1,No
TEXTPAD V.5.3.1  5 USER WIN LICENSE                                             ,2570759,4323210400,Word processing software                                                        ,5,,,HELIOS SOFTWARE SOLUTIONS               ,5,No
TEXTPAD V5.3.1 MEDIA CD ROM                                                     ,2573472,4323210400,Word processing software                                                        ,5.3.1 ,,,HELIOS SOFTWARE SOLUTIONS               ,1,No
THAWTE SSL WEB SERVER 1 YEAR                                                    ,2657328,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SYMANTEC-THAWTE                         ,1,No
THAWTE SSL WEB SERVER WILD CARD                                                 ,2649771,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,SYMANTEC-THAWTE                         ,1,No
THE PRINT SHOP 3.0 DELUXE                                                       ,2647401,4323210200,Graphics or photo imaging software                                              ,3,,,ENCORE SOFTWARE                         ,1,No
THE PRINT SHOP DELUXE 23                                                        ,2647441,4323210200,Graphics or photo imaging software                                              ,23,,,RIVERDEEP                               ,1,No
THE PRODUCT IS KOFAX EXPRESS DESKTOP LICENSE                                    ,2603323,4323220200,Document management software                                                    ,NONE  ,,,KOFAX INC                               ,1,No
THE PRODUCT IS KOFAX EXPRESS DESKTOP MAINT                                      ,2603324,4323220200,Document management software                                                    ,NONE  ,,,KOFAX INC                               ,1,No
THINK CELL MIN 4 USER LICENSE                                                   ,2541674,4323210600,Presentation software                                                           ,NONE  ,,,THINK-CELL SOFTWARE GMBH                ,1,No
THINK-CELL 15 USER ANNUAL FEE PRICE PER USER                                    ,2647332,4323210600,Presentation software                                                           ,NONE  ,,,THINK-CELL SOFTWARE GMBH                ,1,No
THINK-CELL 5 USER ANNUAL FEE PRICE PER USER                                     ,2623046,4323210600,Presentation software                                                           ,NONE  ,,,THINK-CELL SOFTWARE GMBH                ,1,No
THINKIN' SCIENCE CD                                                             ,2475238,4323300200,Network operation system software                                               ,NONE  ,,,EDMARK                                  ,1,No
THOMSON RESEARCHSOFT ENDNOTE X5 FOR WINDOWS DVD                                 ,2640793,4323210700,Web page creation and editing software                                          ,NONE  ,,,THOMSON RESEARCHSOFT                    ,1,No
THOMSON RESEARCHSOFT REFERENCE MANAGER V.12.0                                   ,2548695,4323230400,Data base management system software                                            ,12,,,THOMSON RESEARCHSOFT                    ,1,No
THOMSON REUTERS WORKSTATION 5 USER MAC LICENSE                                  ,2543043,4323230400,Data base management system software                                            ,NONE  ,,,THOMSON REUTERS                         ,5,No
THOMSON REUTERS WORKSTATION 5 USER WIN LICENSE                                  ,2543034,4323230400,Data base management system software                                            ,NONE  ,,,THOMSON REUTERS                         ,5,No
THUMBSPLUS V8 PRO SINGLE USER LICENSE                                           ,2590171,4323210200,Graphics or photo imaging software                                              ,NONE  ,,,CERIOUS SOFTWARE                        ,1,No
THURSBY ADMITMAC SINGLE USER LICENSE WITH SUA                                   ,2643527,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,THURSBY SOFTWARE SYSTEMS INC            ,1,No
THURSBY ADMITMAC SINGLE USER LICENSE WITHOUT SUA                                ,2643525,4323320300,Network security or virtual private network VPN management software             ,NONE  ,,,THURSBY SOFTWARE SYSTEMS INC            ,1,No
"THURSBY ADMITMAC V6, 5 USER PACK LICENSE W/ 1 YEAR SUA                          ",2657281,4323270100,Application server software                                                     ,6,,,THURSBY SOFTWARE SYSTEMS INC            ,5,No
TI SMARTVIEW EMULATOR SW SINGLE PERPETUAL LICENSE CD                            ,2648656,4323210600,Presentation software                                                           ,NONE  ,,,TEXAS INSTRUMENTS                       ,1,No
TIMBUKTU PRO 8.0 10 PACK WIN/MAC CD                                             ,1894482,4323290100,Access software                                                                 ,8,,,NETOPIA                                 ,10,No
TIMESLIPS BY SAGE 2012 1 STATION LICENSE                                        ,2647305,4323270100,Application server software                                                     ,2012,,,SAGE SOFTWARE                           ,1,No
TIMESLIPS BY SAGE 2012 5 STATION LICENSE                                        ,2655115,4323270100,Application server software                                                     ,2012,,,SAGE SOFTWARE                           ,1,No
TINY TERM PLUS 4.3X 5 USER WIN32 CD                                             ,1850898,4323270100,Application server software                                                     ,4.3X  ,,,CENTURY SOFTWARE                        ,1,No
